,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
9202,Condo/Co-op,20 Maura Ln #20,Danbury,CT,6810.0,415000.0,3.0,2.5,2800.0,0.0,2003,465.0,http://www.redfin.com/CT/Danbury/20-Maura-Ln-06810/unit-20/home/172407735,41.392697999999996,-73.415776
9203,Condo/Co-op,82 Warrington Round,Danbury,CT,6810.0,409999.0,3.0,2.5,1634.0,0.0,2014,432.0,http://www.redfin.com/CT/Danbury/82-Warrington-Round-06810/home/106991962,41.388732399999995,-73.5334632
9204,Condo/Co-op,65 Brentwood Cir #64,Danbury,CT,6810.0,466995.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/65-Brentwood-Cir-06810/unit-64/home/172278568,41.3841374,-73.52697059999998
9205,Condo/Co-op,24 Winding Ridge Way #24,Danbury,CT,6810.0,650000.0,3.0,2.5,2588.0,0.0,2017,343.0,http://www.redfin.com/CT/Danbury/24-Winding-Ridge-Way-06810/unit-24/home/172274487,41.389729100000004,-73.5269061
9206,Condo/Co-op,1004 Eaton Ct #1004,Danbury,CT,6811.0,349900.0,3.0,2.5,2204.0,0.0,2000,415.0,http://www.redfin.com/CT/Danbury/1004-Eaton-Ct-06811/unit-1004/home/172238177,41.4199739,-73.42523929999999
9207,Condo/Co-op,3 Brittania Dr #52,Danbury,CT,6811.0,350000.0,2.0,2.5,2028.0,0.0,1986,450.0,http://www.redfin.com/CT/Danbury/3-Brittania-Dr-06811/unit-52/home/172052429,41.4350091,-73.4245809
9208,Condo/Co-op,13 Wilderswood Way #13,Danbury,CT,6810.0,547400.0,3.0,2.5,2117.0,0.0,2016,432.0,http://www.redfin.com/CT/Danbury/13-Wilderswood-Way-06810/unit-13/home/146126512,41.3903089,-73.53369649999998
9209,Condo/Co-op,67 Brentwood Cir #63,Danbury,CT,6810.0,486995.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/67-Brentwood-Cir-06810/unit-63/home/171823948,41.38418950000001,-73.52692859999998
9210,Condo/Co-op,67 Brentwood Cir #68,Danbury,CT,6810.0,490795.0,3.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/67-Brentwood-Cir-06810/unit-68/home/171823669,41.38418950000001,-73.52692859999998
9211,Condo/Co-op,501 Larson Dr #501,Danbury,CT,6810.0,319000.0,2.0,2.5,2022.0,0.0,2000,375.0,http://www.redfin.com/CT/Danbury/7-Kenosia-Ave-06811/unit-501/home/171500462,41.3838954,-73.4980258
9212,Single Family Residential,68 Chambers Rd,Danbury,CT,6811.0,489999.0,5.0,2.5,2928.0,0.0,1985,0.0,http://www.redfin.com/CT/Danbury/68-Chambers-Rd-06811/home/106985079,41.4267763,-73.4939066
9213,Condo/Co-op,25 West Cross Trl #108,Danbury,CT,6810.0,477093.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/25-W-Cross-Trl-06810/unit-108/home/169147844,41.3846019,-73.5264012
9214,Condo/Co-op,94 Winding Ridge Way #90,Danbury,CT,6810.0,516770.0,3.0,2.5,1876.0,0.0,2020,343.0,http://www.redfin.com/CT/Danbury/94-Winding-Ridge-Way-06810/unit-90/home/168679380,41.390153999999995,-73.5283
9215,Townhouse,94 Winding Ridge Way,Danbury,CT,6810.0,516770.0,3.0,2.5,1876.0,0.0,2020,0.0,http://www.redfin.com/CT/Danbury/94-Winding-Ridge-Way-06810/home/110022908,41.3891657,-73.53050390000001
9217,Townhouse,82 Winding Ridge Way,Danbury,CT,6810.0,569995.0,3.0,2.5,1859.0,0.0,2020,0.0,http://www.redfin.com/CT/Danbury/82-Winding-Ridge-Way-06810/home/110023012,41.38967150000001,-73.5303375
9218,Townhouse,25 W Cross Trl,Danbury,CT,6810.0,477093.0,2.0,2.5,1673.0,0.0,2019,0.0,http://www.redfin.com/CT/Danbury/25-W-Cross-Trl-06810/home/168216980,41.3846019,-73.5264012
9220,Townhouse,Ashbury,Danbury,CT,6810.0,471995.0,3.0,2.5,2103.0,0.0,unknown,0.0,http://www.redfin.com/CT/Danbury/Rivington-by-Toll-Brothers-The-Woodlands-Collection/Ashbury/home/170032848,41.3852765,-73.527086
9221,Townhouse,Ansford,Danbury,CT,6810.0,426995.0,2.0,2.5,1673.0,0.0,unknown,0.0,http://www.redfin.com/CT/Danbury/Rivington-by-Toll-Brothers-The-Woodlands-Collection/Ansford/home/170032849,41.3852765,-73.527086
