PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,114 Pettus Rd,Madison,AL,35757,379900,4,3,2852,26136,2020,0,http://www.redfin.com/AL/Madison/114-Pettus-Rd-35757/home/171237065,34.790204,-86.73185
Townhouse,541 Town Madison Blvd,Madison,AL,35758,401200,3,2.5,2088,2475,2020,150,http://www.redfin.com/AL/Madison/541-Town-Madison-Blvd-35758/home/171237023,34.68598622,-86.71832083
Townhouse,543 Town Madison Blvd,Madison,AL,35758,397500,3,2.5,2088,2673,2020,150,http://www.redfin.com/AL/Madison/543-Town-Madison-Blvd-35758/home/171237003,34.68598622,-86.71832083
Townhouse,545 Town Madison Blvd,Madison,AL,35758,398200,3,2.5,2088,3534,2020,150,http://www.redfin.com/AL/Madison/545-Town-Madison-Blvd-35758/home/171236957,34.6854216,-86.71866415
Townhouse,142 Iberville St,Madison,AL,35758,401400,3,2.5,2088,2356,2020,150,http://www.redfin.com/AL/Madison/142-Iberville-ST-35758/home/171236917,34.68570391,-86.7179775
Townhouse,140 Iberville St,Madison,AL,35758,396750,3,2.5,2088,2356,2020,150,http://www.redfin.com/AL/Madison/140-Iberville-ST-35758/home/171236880,34.6854216,-86.71849249
Single Family Residential,114 Beerli Dr,Madison,AL,35757,414999,0,3,2852,6300,2020,0,http://www.redfin.com/AL/Madison/114-Beerli-Dr-35756/home/80573415,34.696415,-86.794563
Single Family Residential,1148 Nance Rd,Madison,AL,35757,399900,4,3,2852,21780,2020,0,http://www.redfin.com/AL/Madison/1148-Nance-Rd-35757/home/171223492,34.7895237,-86.7319945
Townhouse,205 St Louis St,Madison,AL,35758,339900,3,2.5,2047,2200,2020,150,http://www.redfin.com/AL/Madison/205-St-Louis-ST-35758/home/171202023,34.68460741,-86.71969412
Townhouse,203 St Louis St,Madison,AL,35758,339900,3,2.5,2047,2200,2020,150,http://www.redfin.com/AL/Madison/203-St-Louis-ST-35758/home/171202021,34.68503088,-86.71952245
Townhouse,201 St Louis St,Madison,AL,35758,339900,3,2.5,2047,2200,2020,150,http://www.redfin.com/AL/Madison/201-Madison-Blvd-35758/home/171202018,34.68488973,-86.72175405
Townhouse,199 St Louis St,Madison,AL,35758,339900,3,2.5,2047,2200,2020,150,http://www.redfin.com/AL/Madison/199-St-Louis-ST-35758/home/171202015,34.68443351,-86.72089575
Single Family Residential,341 St Louis St,Madison,AL,35758,683800,3,2.5,2806,7840,2020,150,http://www.redfin.com/AL/Madison/341-St-Louis-ST-35758/home/171188029,34.68653065,-86.71910403
Single Family Residential,105 Indian Crest Dr,Madison,AL,35758,700000,4,4.5,4345,,2020,0,http://www.redfin.com/AL/Madison/105-Indian-Crest-Dr-35758/home/126094371,34.677118,-86.719725
Single Family Residential,12883 Juniors Dr,Athens,AL,35613,256870,4,2,2180,,2020,0,http://www.redfin.com/AL/Athens/12883-Juniors-DR-35613/home/172561704,34.744201,-86.887536
Single Family Residential,12875 Juniors Dr,Athens,AL,35613,243510,3,2,1917,,2020,0,http://www.redfin.com/AL/Athens/12875-Juniors-DR-35613/home/172561703,34.744201,-86.887536
Single Family Residential,750 Dogwood Cir,Birmingham,AL,35244,694900,4,3.5,2626,98881,2020,0,http://www.redfin.com/AL/Birmingham/750-Dogwood-Cir-35244/home/165218902,33.479742,-86.602231
Townhouse,437 Legend Oak Way,Huntsville,AL,35824,244350,3,2,1850,4625,2020,115,http://www.redfin.com/AL/Huntsville/437-W-Oak-Way-SW-35805/home/172636065,34.64760505,-86.72192897
Single Family Residential,100 Old Vineyard Ct,Huntsville,AL,35811,339900,4,2.5,2889,,2020,29,http://www.redfin.com/AL/Huntsville/100-Old-Vineyard-Ct-35811/home/172576605,34.7946194,-86.498096
Single Family Residential,133 Matilda Dr,Huntsville,AL,35811,339900,4,2.5,2889,,2020,29,http://www.redfin.com/AL/Huntsville/133-Matilda-Dr-35811/home/172576474,34.7945324,-86.4936138
Single Family Residential,282 Sunnyview Dr,Huntsville,AL,35811,339900,4,2.5,2868,,2020,29,http://www.redfin.com/AL/Huntsville/282-Sunnyview-Dr-35811/home/172576302,34.7967858,-86.4983397
Single Family Residential,274 Sunnyview Dr,Huntsville,AL,35811,339900,4,2.5,2889,,2020,29,http://www.redfin.com/AL/Huntsville/274-Sunnyview-Dr-35811/home/172576206,34.7969685,-86.4983446
Single Family Residential,2536 SW Celia Ct,Huntsville,AL,35803,259600,4,2,1815,10890,2020,13,http://www.redfin.com/AL/Huntsville/2536-Celia-Ct-35803/home/172412137,34.60548431,-86.58508628
Single Family Residential,2907 8th Ave,Huntsville,AL,35805,360000,3,2.5,1878,6969,2020,0,http://www.redfin.com/AL/Huntsville/2907-8th-Ave-SW-35805/home/127701127,34.7163983,-86.6050784
Single Family Residential,765 Heatherwood Dr,Hoover,AL,35242,925000,4,3.5,4687,44431,2020,0,http://www.redfin.com/AL/Birmingham/765-Heatherwood-Dr-35242/home/172676336,33.4032168,-86.7411448
Single Family Residential,3040 Adley Cir,Hoover,AL,35244,600000,4,4,3678,,2020,0,http://www.redfin.com/AL/Birmingham/3040-Adley-CIR-35244/home/172671908,33.3639393,-86.8119917
Single Family Residential,2029 Highland Gate Way,Hoover,AL,35244,699900,4,3.5,3662,21780,2020,83,http://www.redfin.com/AL/Hoover/2029-Highland-Gate-Ct-35244/home/167822331,33.355593,-86.880222
Single Family Residential,1413 Falliston Way,Hoover,AL,35244,478000,4,3,3169,,2020,92,http://www.redfin.com/AL/Hoover/1413-Falliston-WAY-35244/home/172525394,33.3639393,-86.8119917
Single Family Residential,4545 Mcgill Ter,Hoover,AL,35226,589900,5,4,4000,37897,2020,71,http://www.redfin.com/AL/Hoover/4545-McGill-Ter-35226/home/165205323,33.3708689,-86.8658415
Single Family Residential,2090 Highland Gate Way,Hoover,AL,35244,559900,5,4.5,3604,27442,2020,83,http://www.redfin.com/AL/Hoover/2090-Highland-Gate-Ct-35244/home/167822374,33.356561,-86.882973
Single Family Residential,4779 Mcgill Ct,Hoover,AL,35226,499900,4,3.5,2951,,2020,71,http://www.redfin.com/AL/Hoover/4779-McGill-Ct-35226/home/165257983,33.3663343,-86.8655367
Single Family Residential,1214 Adley Cir,Hoover,AL,35244,675000,4,3.5,4083,,2020,0,http://www.redfin.com/AL/Birmingham/1214-Adley-CIR-35244/home/172385086,33.3639393,-86.8119917
Single Family Residential,1213 Adley Cir,Hoover,AL,35244,750000,4,4.5,3926,,2020,183,http://www.redfin.com/AL/Birmingham/1213-Adley-CIR-35244/home/172384941,33.3639393,-86.8119917
Single Family Residential,1801 Coates Pass,Hoover,AL,35244,450000,4,3,2799,,2020,92,http://www.redfin.com/AL/Birmingham/1801-Coates-PASS-35244/home/172384455,33.3639393,-86.8119917
Single Family Residential,1212 Adley Cir,Hoover,AL,35244,575000,4,3.5,3360,,2020,183,http://www.redfin.com/AL/Birmingham/1212-Adley-CIR-35244/home/172384327,33.3639393,-86.8119917
Single Family Residential,2004 Dodd Rd,Hoover,AL,35244,453000,4,3.5,3000,,2020,92,http://www.redfin.com/AL/Hoover/2004-Dodd-RD-35244/home/171057110,33.3639393,-86.8119917
Single Family Residential,2017 Adley Cir,Hoover,AL,35244,525000,3,3,2525,18730,2020,183,http://www.redfin.com/AL/Birmingham/2017-Adley-CIR-35244/home/172383949,33.3639393,-86.8119917
Single Family Residential,2957 Zilphy St,Hoover,AL,35244,429900,5,4,3057,,2020,92,http://www.redfin.com/AL/Hoover/2957-Zilphy-St-35080/home/172345817,33.323713,-86.8615096
Single Family Residential,2756 Griffin Way,Hoover,AL,35244,414900,5,3,2653,,2020,92,http://www.redfin.com/AL/Hoover/2756-Griffin-WAY-35244/home/172345342,33.3639393,-86.8119917
Single Family Residential,4541 Mcgill Ter,Hoover,AL,35226,609900,4,3.5,3064,36154,2020,71,http://www.redfin.com/AL/Hoover/4541-McGill-Ter-35226/home/165232739,33.3708689,-86.8658415
Single Family Residential,4001 Olivia Rd,Hoover,AL,35244,490000,4,3,2843,,2020,0,http://www.redfin.com/AL/Birmingham/4001-Olivia-RD-35244/home/172245412,33.3639393,-86.8119917
Single Family Residential,2072 Emerson Ln,Hoover,AL,35244,450000,5,3,2888,,2020,0,http://www.redfin.com/AL/Birmingham/2072-Emerson-LN-35244/home/172244015,33.3639393,-86.8119917
Single Family Residential,2009 Dodd Rd,Hoover,AL,35244,525000,5,4,3121,,2020,92,http://www.redfin.com/AL/Birmingham/2009-Dodd-Rd-SE-35244/home/172190360,33.3188329,-86.8976585
Single Family Residential,1806 Cyrus Cove Ter,Hoover,AL,35244,389900,3,2,1950,,2020,71,http://www.redfin.com/AL/Hoover/1806-Cyrus-Cove-Ter-35244/home/172104067,33.3449066,-86.880805
Single Family Residential,2021 Henry Pass,Hoover,AL,35244,525000,5,4.5,2890,,2020,0,http://www.redfin.com/AL/Hoover/2021-Henry-Pass-35080/home/171068612,33.3269488,-86.8519058
Single Family Residential,1756 Coates Pass,Hoover,AL,35244,430000,4,3,2750,,2020,92,http://www.redfin.com/AL/Birmingham/1756-Coates-PASS-35244/home/172036285,33.3639393,-86.8119917
Single Family Residential,1764 Coates Pass,Hoover,AL,35244,465000,4,3,3169,,2020,92,http://www.redfin.com/AL/Birmingham/1764-Coates-PASS-35244/home/172036153,33.3639393,-86.8119917
Single Family Residential,2021 Dodd Rd,Hoover,AL,35244,400000,4,2,2263,,2020,92,http://www.redfin.com/AL/Birmingham/2021-Dodd-Rd-SE-35244/home/172032373,33.3188329,-86.8976585
Single Family Residential,1606 Wilborn Run,Hoover,AL,35244,424900,3,2,2200,,2020,0,http://www.redfin.com/AL/Hoover/1606-Wilborn-RUN-35244/home/171948218,33.3639393,-86.8119917
Single Family Residential,1966 Cyrus Cove Dr,Hoover,AL,35244,389900,3,2,2200,,2020,71,http://www.redfin.com/AL/Hoover/1966-Cyrus-Cove-Dr-35244/home/171947828,33.3445108,-86.879281
Single Family Residential,1962 Cyrus Cove Dr,Hoover,AL,35244,429900,4,3,2978,,2020,71,http://www.redfin.com/AL/Hoover/1962-Cyrus-Cove-Dr-35244/home/171947679,33.3445108,-86.879281
Single Family Residential,1610 Wilborn Run,Hoover,AL,35244,469900,4,3.5,3050,,2020,0,http://www.redfin.com/AL/Hoover/1610-Wilborn-RUN-35244/home/171939948,33.3639393,-86.8119917
Single Family Residential,1420 Falliston Way,Hoover,AL,35244,409900,3,2.5,1935,,2020,0,http://www.redfin.com/AL/Birmingham/1420-Falliston-Ln-35244/home/171939799,33.3246665,-86.8620359
Single Family Residential,4537 Mcgill Ter,Hoover,AL,35226,574900,5,4,3404,46609,2020,71,http://www.redfin.com/AL/Hoover/4537-McGill-Ter-35226/home/165106415,33.3708689,-86.8658415
Single Family Residential,1602 Wilborn Run,Hoover,AL,35244,462900,4,3,2978,,2020,0,http://www.redfin.com/AL/Hoover/1602-Wilborn-RUN-35244/home/171918410,33.3639393,-86.8119917
Single Family Residential,1618 Wilborn Run,Hoover,AL,35244,462706,4,3,2978,,2020,0,http://www.redfin.com/AL/Hoover/1618-Wilborn-RUN-35244/home/171918213,33.3639393,-86.8119917
Single Family Residential,526 Village Green Way,Hoover,AL,35226,476680,4,3,2626,,2020,108,http://www.redfin.com/AL/Hoover/526-Village-Green-Way-35226/home/171818673,33.3795113,-86.8379159
Single Family Residential,528 Village Green Way,Hoover,AL,35226,480640,4,3,2648,,2020,108,http://www.redfin.com/AL/Hoover/528-Village-Green-Way-35226/home/172077812,33.3795113,-86.8379159
Single Family Residential,522 Village Green Way,Hoover,AL,35226,424900,3,2,1892,,2020,108,http://www.redfin.com/AL/Hoover/522-Village-Green-Way-35226/home/171818654,33.3795113,-86.8379159
Single Family Residential,554 Village Green Way,Hoover,AL,35220,416900,3,2,1892,,2020,108,http://www.redfin.com/AL/Hoover/554-Village-Green-Way-35226/home/171818620,33.3795113,-86.8379159
Single Family Residential,553 Village Green Way,Hoover,AL,35226,446900,3,2,2024,,2020,108,http://www.redfin.com/AL/Hoover/553-Village-Green-Way-35226/home/171818612,33.3795113,-86.8379159
Single Family Residential,555 Village Green Way,Hoover,AL,35226,432900,3,3,1932,,2020,108,http://www.redfin.com/AL/Hoover/555-Village-Green-Way-35226/home/171818598,33.3795113,-86.8379159
Single Family Residential,552 Village Green Way,Hoover,AL,35226,406900,3,2,1778,,2020,108,http://www.redfin.com/AL/Hoover/552-Village-Green-Way-35226/home/171818585,33.3795113,-86.8379159
Single Family Residential,2056 Blackridge Rd,Hoover,AL,35244,900000,4,3.5,4082,21780,2020,225,http://www.redfin.com/AL/Hoover/2056-Blackridge-RD-35244/home/168699182,33.3639393,-86.8119917
Single Family Residential,2025 Dodd Rd,Hoover,AL,35244,485000,5,4,3541,,2020,92,http://www.redfin.com/AL/Birmingham/2025-Dodd-Rd-SE-35244/home/171797226,33.3188329,-86.8976585
Single Family Residential,1904 Janeway Pass,Hoover,AL,35244,525000,4,3,3169,,2020,92,http://www.redfin.com/AL/Birmingham/1904-Janeway-PASS-35244/home/171794869,33.3639393,-86.8119917
Single Family Residential,2949 Zilphy St,Hoover,AL,35244,374900,3,2,1812,,2020,92,http://www.redfin.com/AL/Hoover/2949-Zilphy-St-35080/home/171548131,33.323713,-86.8615096
Single Family Residential,4395 Village Green Cir,Hoover,AL,35226,749900,4,3.5,3308,,2020,108,http://www.redfin.com/AL/Hoover/4395-Village-Green-Cir-35226/home/144634417,33.3798368,-86.8359714
Single Family Residential,2905 Woodburg Dr,Hoover,AL,35242,575000,4,3.5,3313,21780,2020,0,http://www.redfin.com/AL/Birmingham/Unknown-35244/home/168707552,33.409111,-86.741934
Single Family Residential,2008 Dodd Rd,Hoover,AL,35244,515000,4,3,3190,,2020,92,http://www.redfin.com/AL/Hoover/2008-Dodd-RD-35244/home/171403937,33.3639393,-86.8119917
Single Family Residential,1700 Wilborn Run,Hoover,AL,35244,385000,3,2,2141,,2020,92,http://www.redfin.com/AL/Hoover/1700-Wilborn-RUN-35244/home/171370362,33.3639393,-86.8119917
Single Family Residential,1812 Cyrus Cove Ter,Hoover,AL,35244,434712,4,3,3019,,2020,71,http://www.redfin.com/AL/Hoover/1812-Cyrus-Cove-Ter-35244/home/171311497,33.3449066,-86.880805
Single Family Residential,566 Restoration Dr,Hoover,AL,35226,819900,4,3.5,3600,,2020,108,http://www.redfin.com/AL/Hoover/566-Restoration-Dr-35226/home/167820927,33.3780989,-86.8350734
Single Family Residential,658 Preserve Pkwy,Hoover,AL,35226,524900,4,3,2834,,2020,108,http://www.redfin.com/AL/Hoover/658-Preserve-Pkwy-35226/home/165295774,33.3805359,-86.8407051
Single Family Residential,654 Preserve Pkwy,Hoover,AL,35226,539900,5,3,2737,,2020,108,http://www.redfin.com/AL/Hoover/654-Preserve-Pkwy-35226/home/165106140,33.380513,-86.8408355
Single Family Residential,650 Preserve Pkwy,Hoover,AL,35226,514900,4,3,2742,,2020,108,http://www.redfin.com/AL/Hoover/650-Preserve-Pkwy-35226/home/165106141,33.3805036,-86.8409666
Single Family Residential,662 Preserve Pkwy,Hoover,AL,35226,549900,5,3,3110,,2020,108,http://www.redfin.com/AL/Hoover/662-Preserve-Pkwy-35226/home/165257815,33.3805647,-86.8405757
Single Family Residential,668 Preserve Pkwy,Hoover,AL,35226,540900,5,3,3045,,2020,108,http://www.redfin.com/AL/Hoover/668-Preserve-Pkwy-35226/home/165205180,33.3806079,-86.8403817
Single Family Residential,2017 Dodd Rd,Hoover,AL,35244,475000,4,3.5,3000,,2020,92,http://www.redfin.com/AL/Birmingham/2017-Dodd-Rd-SE-35244/home/171170139,33.3188329,-86.8976585
Single Family Residential,2013 Dodd Rd,Hoover,AL,35244,415000,4,3,2750,,2020,92,http://www.redfin.com/AL/Birmingham/2013-Dodd-Rd-SE-35244/home/171081233,33.3188329,-86.8976585
Single Family Residential,4233 Roy Ford Cir,Hoover,AL,35244,533350,5,4.5,3000,,2020,92,http://www.redfin.com/AL/Hoover/4233-Roy-Ford-Cir-35080/home/171001750,33.3278786,-86.8580521
Single Family Residential,4215 Roy Ford Cir,Hoover,AL,35244,535150,5,4.5,3000,,2020,92,http://www.redfin.com/AL/Hoover/4215-Roy-Ford-Cir-35080/home/171000556,33.3278786,-86.8580521
Single Family Residential,2048 Eagle Point Ct,Birmingham,AL,35242,467879,5,3.5,2707,,2020,100,http://www.redfin.com/AL/Birmingham/2048-Eagle-Point-Ct-35242/home/170933278,33.399612,-86.669236
Single Family Residential,724 Windmill Cir,Helena,AL,35080,321672,5,3.5,2505,,2020,30,http://www.redfin.com/AL/Helena/Unknown-35080/home/170729833,33.3057,-86.8667
Single Family Residential,400 Cliff Pl,Homewood,AL,35209,1275000,5,5.5,4469,7840,2020,0,http://www.redfin.com/AL/Birmingham/400-Cliff-Pl-35209/home/80973408,33.468743,-86.811901
Single Family Residential,210 Mecca Ave,Homewood,AL,35209,865000,4,3.5,2951,,2020,0,http://www.redfin.com/AL/Homewood/210-Mecca-Ave-35209/unit-20A/home/145303013,33.4739928,-86.8120246
Single Family Residential,173 Lucerne Blvd,Homewood,AL,35209,1275000,5,6,5456,,2020,0,http://www.redfin.com/AL/Homewood/173-Lucerne-Blvd-35209/home/172343376,33.4577834,-86.8051176
Single Family Residential,209 Mecca Ave,Homewood,AL,35209,879900,4,3.5,3114,6969,2020,0,http://www.redfin.com/AL/Homewood/209-Mecca-Ave-35209/home/171937070,33.4737299,-86.8114451
Single Family Residential,800 Saulter Rd,Homewood,AL,35209,819900,4,4,3179,16117,2020,0,http://www.redfin.com/AL/Birmingham/800-Saulter-Rd-35209/home/103633242,33.461694,-86.813775
Single Family Residential,8043 Madison Ave,Helena,AL,35080,311900,3,2,1897,9539,2020,0,http://www.redfin.com/AL/Helena/8043-Madison-Pl-35080/home/172647392,33.2646929,-86.8892226
Single Family Residential,8035 Madison Ave,Helena,AL,35080,332775,4,3.5,2443,9626,2020,0,http://www.redfin.com/AL/Helena/8035-Madison-Pl-35080/home/172647321,33.2646929,-86.8892226
Single Family Residential,8027 Madison Ave,Helena,AL,35080,352650,5,4.5,3038,9583,2020,0,http://www.redfin.com/AL/Helena/8027-Madison-Pl-35080/home/172647275,33.2646929,-86.8892226
Single Family Residential,8023 Madison Ave,Helena,AL,35080,347400,6,3,2952,9713,2020,0,http://www.redfin.com/AL/Helena/8023-Madison-Pl-35080/home/172647220,33.2646929,-86.8892226
Single Family Residential,8015 Madison Ave,Helena,AL,35080,287400,3,2,1680,,2020,26,http://www.redfin.com/AL/Helena/8015-Madison-Pl-35080/home/172588617,33.2646929,-86.8892226
Single Family Residential,8031 Madison Ave,Helena,AL,35080,342400,5,4,2704,,2020,26,http://www.redfin.com/AL/Helena/8031-Madison-Pl-35080/home/172588190,33.2646929,-86.8892226
Single Family Residential,715 Windmill Cir,Helena,AL,35080,284250,3,2,1680,6969,2020,30,http://www.redfin.com/AL/Helena/715-Windmill-CIR-35080/home/172532604,33.2543052,-86.9123217
Single Family Residential,1000 Crestview Rdg,Helena,AL,35080,365040,4,3.5,2752,10454,2020,49,http://www.redfin.com/AL/Helena/1000-Crestview-Rdg-35080/home/172510840,33.293409,-86.869433
Single Family Residential,984 Crestview Rdg,Helena,AL,35080,454440,5,3.5,2930,16117,2020,49,http://www.redfin.com/AL/Helena/984-Crestview-Rdg-35080/home/171234862,33.293409,-86.869433
Single Family Residential,407 Magnolia Pkwy,Helena,AL,35080,374550,5,4,2704,16988,2020,30,http://www.redfin.com/AL/Helena/407-Magnolia-Pkwy-35080/home/172442795,33.2703346,-86.8514334
Single Family Residential,411 Magnolia Pkwy,Helena,AL,35080,377375,4,3.5,2714,16988,2020,30,http://www.redfin.com/AL/Helena/411-Magnolia-Pkwy-35080/home/172438963,33.2703346,-86.8514334
Single Family Residential,619 Hwy 277,Helena,AL,35080,429900,4,3,3007,43124,2020,23,http://www.redfin.com/AL/Helena/619-Hwy-277-35080/home/172408708,33.2543052,-86.9123217
Single Family Residential,576 Hwy 277,Helena,AL,35080,499900,4,3.5,2809,42688,2020,23,http://www.redfin.com/AL/Helena/576-Hwy-277-35080/home/172407916,33.2543052,-86.9123217
Single Family Residential,161 Rock Terrace Cir,Helena,AL,35080,339350,5,3.5,2799,,2020,42,http://www.redfin.com/AL/Helena/161-Rock-Terrace-CIR-35080/home/172404819,33.2543052,-86.9123217
Single Family Residential,177 Rock Terrace Cir,Helena,AL,35080,304350,3,2.5,2187,,2020,42,http://www.redfin.com/AL/Helena/177-Rock-Terrace-CIR-35080/home/172392789,33.2543052,-86.9123217
Single Family Residential,480 Hwy 277,Helena,AL,35080,444900,4,3.5,2403,34848,2020,23,http://www.redfin.com/AL/Helena/480-Hwy-277-35080/home/172300516,33.2543052,-86.9123217
Single Family Residential,646 Hwy 277,Helena,AL,35080,694900,4,4.5,3326,233045,2020,23,http://www.redfin.com/AL/Helena/646-Hwy-277-35080/home/172277120,33.2543052,-86.9123217
Single Family Residential,165 Rock Terrace Cir,Helena,AL,35080,301350,3,2.5,2231,,2020,50,http://www.redfin.com/AL/Helena/165-Rock-Terrace-CIR-35080/home/172189568,33.2543052,-86.9123217
Single Family Residential,873 Madison Ln,Helena,AL,35080,343950,3,2.5,1770,7318,2020,0,http://www.redfin.com/AL/Helena/873-Madison-Ln-35080/home/171843797,33.2650176,-86.8908357
Single Family Residential,687 Hwy 277,Helena,AL,35080,499900,4,3.5,2809,21780,2020,23,http://www.redfin.com/AL/Helena/687-Hwy-277-35080/home/171820450,33.2543052,-86.9123217
Single Family Residential,616 Windmill Cir,Helena,AL,35080,294900,4,2.5,2010,,2020,0,http://www.redfin.com/AL/Helena/616-Windmill-CIR-35080/home/170068490,33.2543052,-86.9123217
Single Family Residential,173 Rock Terrace Cir,Helena,AL,35080,314100,5,3,2511,,2020,50,http://www.redfin.com/AL/Helena/173-Rock-Terrace-CIR-35080/home/171716765,33.2543052,-86.9123217
