PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,31 Dublin Hill Dr,Greenwich,CT,6830,6850000,6,5,7240,177289,1941,0,http://www.redfin.com/CT/Greenwich/31-Dublin-Hill-Dr-06830/home/107014240,41.0656889,-73.6001051
Single Family Residential,27 Cobb Island Dr,Greenwich,CT,6830,4475000,5,5,5902,48787,2020,167,http://www.redfin.com/CT/Greenwich/27-Cobb-Island-Dr-06830/home/107017145,41.0270016,-73.6014852
Single Family Residential,151 Park Ave,Greenwich,CT,6830,3495000,5,5,5427,16552,1900,0,http://www.redfin.com/CT/Greenwich/151-Park-Ave-06830/home/107022417,41.0412622,-73.6197238
Single Family Residential,510 Wintergreen Ave,Hamden,CT,6514,500000,5,5,4981,217800,1998,0,http://www.redfin.com/CT/Hamden/510-Wintergreen-Ave-06514/home/54228302,41.358143,-72.958976
Single Family Residential,56 Scarborough St,Hartford,CT,6105,649000,5,5,5052,33105,1936,0,http://www.redfin.com/CT/Hartford/56-Scarborough-St-06105/home/54161685,41.7782106,-72.7092312
Single Family Residential,110 Forest St,Manchester,CT,6040,575000,7,5,6952,98010,1901,0,http://www.redfin.com/CT/Manchester/110-Forest-St-06040/home/53872185,41.7667734,-72.5253123
Single Family Residential,126 Adelaide Rd,Manchester,CT,6040,395000,5,5,4288,30056,1960,0,http://www.redfin.com/CT/Manchester/126-Adelaide-Rd-06040/home/53859876,41.7779402,-72.4967726
Single Family Residential,214 Broadway,Milford,CT,6460,1579000,5,5,4500,5662,2008,0,http://www.redfin.com/CT/Milford/214-Broadway-06460/home/53908721,41.1877539,-73.0889407
Single Family Residential,65 Morningside Dr,Milford,CT,6460,1897000,4,5,6679,10890,2006,60,http://www.redfin.com/CT/Milford/65-Morningside-Dr-06460/home/53925516,41.2113404,-73.0082651
Single Family Residential,587 Brookside Rd,New Canaan,CT,6840,2195000,5,5,5046,57934,1890,0,http://www.redfin.com/CT/New-Canaan/587-Brookside-Rd-06840/home/107240434,41.1201699,-73.4731139
Single Family Residential,184 Marvin Ridge Rd,New Canaan,CT,6840,2595000,5,5,6730,93218,2003,0,http://www.redfin.com/CT/New-Canaan/184-Marvin-Ridge-Rd-06840/home/107240707,41.1314313,-73.4702967
Condo/Co-op,64 Wilton Crst #64,Wilton,CT,6897,569000,3,3,1589,0,1988,576,http://www.redfin.com/CT/Wilton/64-Wilton-Crest-Rd-06897/unit-64/home/172564937,41.1839824,-73.4261168
Single Family Residential,67 Stonehenge Dr,New Canaan,CT,6840,2100000,6,5,5752,87555,1964,0,http://www.redfin.com/CT/New-Canaan/67-Stonehenge-Dr-06840/home/107236633,41.160086,-73.5318277
Single Family Residential,5 Bridle Path Trl,Newtown,CT,6470,689000,6,5,5756,87120,1995,0,http://www.redfin.com/CT/Newtown/5-Bridle-Path-Trl-06470/home/107630416,41.373143,-73.293052
Single Family Residential,28 Shorefront Park,Norwalk,CT,6854,3456750,4,5,4167,6969,2006,25,http://www.redfin.com/CT/Norwalk/28-Shorefront-Park-06854/home/107852936,41.0920268,-73.4106318
Single Family Residential,640 Saint Johns Dr,Orange,CT,6477,1490000,5,5,7573,60983,2020,0,http://www.redfin.com/CT/Orange/640-St-Johns-Dr-06477/home/53952600,41.2888843,-73.0182511
Single Family Residential,12 Colonial Ln,Ridgefield,CT,6877,1395000,4,5,5870,47916,2004,0,http://www.redfin.com/CT/Ridgefield/12-Colonial-Ln-06877/home/53646168,41.319537,-73.5160204
Single Family Residential,110 Old Branchville Rd,Ridgefield,CT,6877,1395000,4,5,6709,83635,2002,0,http://www.redfin.com/CT/Ridgefield/110-Old-Branchville-Rd-06877/home/53650630,41.2654033,-73.4646788
Single Family Residential,14 Belvedere Ct,Ridgefield,CT,6877,1770000,5,5,6002,125888,2002,0,http://www.redfin.com/CT/Ridgefield/14-Belvedere-Ct-06877/home/53649826,41.2978114,-73.4771069
Single Family Residential,4 Eustis Ln,Ridgefield,CT,6877,1085000,5,5,5660,67082,2000,0,http://www.redfin.com/CT/Ridgefield/4-Eustis-Ln-06877/home/53644280,41.2641958,-73.4630907
Single Family Residential,25 Eustis Ln,Ridgefield,CT,6877,1595000,5,5,6232,71874,2000,0,http://www.redfin.com/CT/Ridgefield/25-Eustis-Ln-06877/home/53644281,41.2632432,-73.4658296
Single Family Residential,65 Peaceable Ridge Rd,Ridgefield,CT,6877,4195000,5,5,6743,168577,2016,0,http://www.redfin.com/CT/Ridgefield/65-Peaceable-Ridge-Rd-06877/home/53645366,41.2826902,-73.5274891
Single Family Residential,50 High Ridge Ave,Ridgefield,CT,6877,1675000,6,5,5300,67518,1880,0,http://www.redfin.com/CT/Ridgefield/50-High-Ridge-Ave-06877/home/53651954,41.2741317,-73.5006722
Single Family Residential,59 Rockwell Rd,Ridgefield,CT,6877,1495000,5,5,6811,78843,2000,0,http://www.redfin.com/CT/Ridgefield/59-Rockwell-Rd-06877/home/53648058,41.2729549,-73.4916859
Single Family Residential,642 N Salem Rd,Ridgefield,CT,6877,1395000,4,5,5575,89297,2007,0,http://www.redfin.com/CT/Ridgefield/642-N-Salem-Rd-06877/home/53644473,41.3234168,-73.5237301
Single Family Residential,571 N Salem Rd,Ridgefield,CT,6877,1600000,5,5,7790,106286,2015,0,http://www.redfin.com/CT/Ridgefield/571-N-Salem-Rd-06877/home/53646175,41.3205599,-73.5200011
Single Family Residential,191 Ridgebury Rd,Ridgefield,CT,6877,9750000,3,5,10561,694782,1990,0,http://www.redfin.com/CT/Ridgefield/191-Ridgebury-Rd-06877/home/53645139,41.3368728,-73.5323799
Single Family Residential,35 Leonard Ave,Riverside,CT,6878,1695000,5,5,3793,12196,1964,0,http://www.redfin.com/CT/Riverside/35-Leonard-Ave-06878/home/107016778,41.0400156,-73.5797255
Single Family Residential,40 HOYCLO Rd,Stamford,CT,6903,1799000,5,5,6914,43560,2003,0,http://www.redfin.com/CT/Stamford/40-Hoyclo-Rd-06903/home/107115641,41.1465438,-73.5506937
Single Family Residential,86 Wildwood Rd,Stamford,CT,6903,979000,4,5,4956,91911,1951,0,http://www.redfin.com/CT/Stamford/86-Wildwood-Rd-06903/home/107114151,41.1340761,-73.5832679
Single Family Residential,140 Cedar Heights Rd,Stamford,CT,6905,775000,4,5,5439,37026,1904,0,http://www.redfin.com/CT/Stamford/140-Cedar-Heights-Rd-06905/home/107110452,41.1032428,-73.5547993
Single Family Residential,180 Dogwood Ln,Stamford,CT,6903,899000,5,5,5328,50965,1974,0,http://www.redfin.com/CT/Stamford/180-Dogwood-Ln-06903/home/107082861,41.1125575,-73.564312
Single Family Residential,50 Red Barn Rd,Trumbull,CT,6611,725000,5,5,6361,118047,1995,0,http://www.redfin.com/CT/Trumbull/50-Red-Barn-Rd-06611/home/107197811,41.2933565,-73.2564625
Single Family Residential,110 Fernwood Rd,Trumbull,CT,6611,699900,5,5,3900,53143,1971,0,http://www.redfin.com/CT/Trumbull/110-Fernwood-Rd-06611/home/107207092,41.2460477,-73.2256727
Single Family Residential,2991 Nichols Ave,Trumbull,CT,6611,419900,4,5,3642,55756,1910,0,http://www.redfin.com/CT/Trumbull/2991-Nichols-Ave-06611/home/107199540,41.2361929,-73.1609826
Single Family Residential,36 Owenoke Park,Westport,CT,6880,2849000,5,5,3968,21780,1900,42,http://www.redfin.com/CT/Westport/36-Owenoke-Park-06880/home/107256472,41.1072066,-73.3615287
Single Family Residential,30 Edgewater HLLSD,Westport,CT,6880,8000000,6,5,5185,83199,1928,0,http://www.redfin.com/CT/Westport/30-Edgewater-Hillside-06880/home/107261895,41.1172314,-73.3434368
Single Family Residential,2 Old Country Rd,Woodbridge,CT,6525,645000,4,5,4840,142005,1990,0,http://www.redfin.com/CT/Woodbridge/2-Old-Country-Rd-06525/home/54233642,41.363355,-72.9934353
Single Family Residential,31 Hancock Ln,Darien,CT,6820,2000000,4,5.5,4729,65775,1930,0,http://www.redfin.com/CT/Darien/31-Hancock-Ln-06820/home/107156953,41.1033815,-73.4898794
Single Family Residential,19 Whaling Rd,Darien,CT,6820,2595000,5,5.5,4900,56192,1996,83,http://www.redfin.com/CT/Darien/19-Whaling-Rd-06820/home/107163203,41.0594409,-73.4736087
Single Family Residential,133 Raymond St,Darien,CT,6820,2125000,5,5.5,4632,26658,2003,0,http://www.redfin.com/CT/Darien/133-Raymond-St-06820/home/107157714,41.0825612,-73.4505505
Single Family Residential,3470 Congress St,Fairfield,CT,6824,1399000,5,5.5,5979,92347,1969,0,http://www.redfin.com/CT/Fairfield/3470-Congress-St-06824/home/107141328,41.1862618,-73.2914696
Single Family Residential,536 Old Post Rd,Fairfield,CT,6824,1725000,6,5.5,5756,44431,1825,0,http://www.redfin.com/CT/Fairfield/536-Old-Post-Rd-06824/home/107139279,41.1440033,-73.2496059
Single Family Residential,19 Meadow Ln,Greenwich,CT,6831,3450000,5,5.5,4732,114562,1923,0,http://www.redfin.com/CT/Greenwich/19-Meadow-Ln-06831/home/107029842,41.0482933,-73.6529081
Single Family Residential,80 Otter Rock Dr,Greenwich,CT,6830,4950000,6,5.5,4908,54885,1932,375,http://www.redfin.com/CT/Greenwich/80-Otter-Rock-Dr-06830/home/107020339,41.0096424,-73.637501
Single Family Residential,123 Maple Ave,Greenwich,CT,6830,2995000,5,5.5,4166,25700,1909,0,http://www.redfin.com/CT/Greenwich/123-Maple-Ave-06830/home/107030856,41.0397021,-73.6231046
Single Family Residential,470 Taconic Rd,Greenwich,CT,6831,3295000,7,5.5,5824,209959,1918,0,http://www.redfin.com/CT/Greenwich/470-Taconic-Rd-06831/home/107116936,41.1427421,-73.6313148
Single Family Residential,22 Wildwood Dr,Greenwich,CT,6830,2149000,5,5.5,5000,15245,1950,165,http://www.redfin.com/CT/Greenwich/22-Wildwood-Dr-06830/home/107025999,41.0250587,-73.617516
Single Family Residential,63 Hillside Rd,Greenwich,CT,6830,4650000,5,5.5,5261,65340,1938,0,http://www.redfin.com/CT/Greenwich/63-Hillside-Rd-06830/home/107030875,41.0453131,-73.6102712
Single Family Residential,137 Clapboard Ridge Rd,Greenwich,CT,6831,2595000,6,5.5,4840,99752,1954,0,http://www.redfin.com/CT/Greenwich/137-Clapboard-Ridge-Rd-06831/home/107021170,41.0769894,-73.643365
Single Family Residential,87 Perkins Rd,Greenwich,CT,6830,2995000,4,5.5,4062,87555,1968,0,http://www.redfin.com/CT/Greenwich/87-Perkins-Rd-06830/home/107017988,41.0845925,-73.6144801
Single Family Residential,1 Bradbury Pl,Greenwich,CT,6878,3049000,7,5.5,6100,17424,1870,0,http://www.redfin.com/CT/Riverside/1-Bradbury-Pl-06878/home/107021240,41.0365289,-73.5841576
Single Family Residential,11 Hettiefred Rd,Greenwich,CT,6831,2295000,5,5.5,5758,43560,2006,0,http://www.redfin.com/CT/Greenwich/11-Hettiefred-Rd-06831/home/107011270,41.0499212,-73.6818336
Single Family Residential,154 North St,Greenwich,CT,6830,3950000,6,5.5,3972,34848,1988,0,http://www.redfin.com/CT/Greenwich/154-North-St-06830/home/107013623,41.0438683,-73.6195819
Single Family Residential,24 Nutmeg Dr,Greenwich,CT,6831,2399000,4,5.5,4586,92347,1965,0,http://www.redfin.com/CT/Greenwich/24-Nutmeg-Dr-06831/home/107027108,41.0552463,-73.68073
Single Family Residential,48 Londonderry Dr,Greenwich,CT,6830,2395000,4,5.5,5240,108900,1967,0,http://www.redfin.com/CT/Greenwich/48-Londonderry-Dr-06830/home/107031158,41.0905587,-73.6070283
Single Family Residential,7 Plow Ln,Greenwich,CT,6830,3995000,5,5.5,4778,27007,2017,0,http://www.redfin.com/CT/Greenwich/7-Plow-Ln-06830/home/107015882,41.0429159,-73.616987
Single Family Residential,5 Chapel Ln,Greenwich,CT,6878,2895000,5,5.5,4578,9583,2020,0,http://www.redfin.com/CT/RIVERSIDE/5-CHAPEL-LN-06878/home/107019435,41.033065,-73.588502
Single Family Residential,318 Taconic Rd,Greenwich,CT,6830,4250000,7,5.5,5447,1609977,1785,0,http://www.redfin.com/CT/Greenwich/318-Taconic-Rd-06831/home/107027894,41.124318,-73.618892
Single Family Residential,1010 Prospect Ave,Hartford,CT,6105,800000,6,5.5,7536,37897,1924,0,http://www.redfin.com/CT/Hartford/1010-Prospect-Ave-06105/home/54149758,41.779198,-72.7133035
Single Family Residential,221 Mill Rd,New Canaan,CT,6840,795000,5,5.5,2770,21344,1929,0,http://www.redfin.com/CT/New-Canaan/221-Mill-Rd-06840/home/107240321,41.155986,-73.450233
Single Family Residential,21 Taunton Ln,Newtown,CT,6470,949900,5,5.5,5174,188179,2006,0,http://www.redfin.com/CT/Newtown/21-Taunton-Ln-06470/home/107641048,41.4114198,-73.3533003
Single Family Residential,157 Boggs Hill Rd,Newtown,CT,6470,989000,5,5.5,6351,87120,2006,0,http://www.redfin.com/CT/Newtown/157-Boggs-Hill-Rd-06470/home/107636040,41.3697144,-73.3227637
Single Family Residential,4 Coachmans Ct,Norwalk,CT,6850,1099000,5,5.5,5903,44866,1965,0,http://www.redfin.com/CT/Norwalk/4-Coachmans-Ct-06850/home/107868736,41.1220683,-73.4478307
Single Family Residential,14 Shorehaven Rd,Norwalk,CT,6855,4895000,4,5.5,5500,33976,2002,0,http://www.redfin.com/CT/Norwalk/14-Shorehaven-Rd-06855/home/107804501,41.0917077,-73.3878849
Single Family Residential,199 W Norwalk Rd,Norwalk,CT,6850,1195000,5,5.5,6328,30927,1999,0,http://www.redfin.com/CT/Norwalk/199-W-Norwalk-Rd-06850/home/107851017,41.1109495,-73.4654153
Single Family Residential,16 Center Rd,Old Greenwich,CT,6870,3699000,6,5.5,6183,12632,2011,0,http://www.redfin.com/CT/Old-Greenwich/16-Center-Rd-06870/home/107016124,41.0271144,-73.5611152
Single Family Residential,4 Middle Way,Old Greenwich,CT,6870,6195000,5,5.5,5297,21344,1901,108,http://www.redfin.com/CT/Old-Greenwich/4-Middle-Way-06870/home/107020382,41.0150686,-73.5670274
Single Family Residential,16 Binney Ln,Old Greenwich,CT,6870,3450000,5,5.5,5017,14374,1951,0,http://www.redfin.com/CT/Old-Greenwich/16-Binney-Ln-06870/home/107023142,41.0218712,-73.5579175
Single Family Residential,17 Twin Ridge Rd,Ridgefield,CT,6877,2277000,5,5.5,6035,87991,1965,0,http://www.redfin.com/CT/Ridgefield/17-Twin-Ridge-Rd-06877/home/53649992,41.2638867,-73.4766926
Single Family Residential,18 Kimberly Ct,Ridgefield,CT,6877,1785000,5,5.5,5306,139827,1997,0,http://www.redfin.com/CT/Ridgefield/18-Kimberly-Ct-06877/home/53651051,41.3110771,-73.5459083
Single Family Residential,122 Nod Hill Rd,Ridgefield,CT,6877,1899000,5,5.5,7246,87120,2005,0,http://www.redfin.com/CT/Ridgefield/122-Nod-Hill-Rd-06877/home/53644609,41.2651148,-73.4549645
Single Family Residential,1 Oscaleta Rd,Ridgefield,CT,6877,1225000,5,5.5,7035,134164,2003,0,http://www.redfin.com/CT/Ridgefield/1-Oscaleta-Rd-06877/home/53645309,41.2893114,-73.5254083
Single Family Residential,180 Saint Johns Rd,Ridgefield,CT,6877,1895000,5,5.5,6903,98445,2002,0,http://www.redfin.com/CT/Ridgefield/180-St-Johns-Rd-06877/home/53648493,41.2508076,-73.4968522
Single Family Residential,238 West Ln,Ridgefield,CT,6877,1575000,4,5.5,5719,74487,1999,0,http://www.redfin.com/CT/Ridgefield/238-West-Ln-06877/home/53651876,41.2635528,-73.5126379
Single Family Residential,547 Main St,Ridgefield,CT,6877,1850000,6,5.5,5721,24829,2004,0,http://www.redfin.com/CT/Ridgefield/547-Main-St-06877/home/53644606,41.2862642,-73.50035
Single Family Residential,545 Main St,Ridgefield,CT,6877,1799000,4,5.5,5673,26136,2004,0,http://www.redfin.com/CT/Ridgefield/545-Main-St-06877/home/53644725,41.2856939,-73.5006261
Single Family Residential,11 Kendra Ct,Ridgefield,CT,6877,1699000,5,5.5,7942,67518,2000,0,http://www.redfin.com/CT/Ridgefield/11-Kendra-Ct-06877/home/53645846,41.314886,-73.5103944
Single Family Residential,9 Old Stagecoach Rd,Ridgefield,CT,6877,19000000,4,5.5,6043,2047320,2010,0,http://www.redfin.com/CT/Ridgefield/9-Old-Stagecoach-Rd-06877/home/53644911,41.3473121,-73.5273351
Single Family Residential,7 Hearthstone Dr,Riverside,CT,6878,3895000,5,5.5,6005,13503,2013,0,http://www.redfin.com/CT/Riverside/7-Hearthstone-Dr-06878/home/107019668,41.036802,-73.5785983
Single Family Residential,27 Linwood Ave,Riverside,CT,6878,2650000,5,5.5,3580,7840,2020,0,http://www.redfin.com/CT/Riverside/27-Linwood-Ave-06878/home/107031988,41.039026,-73.572433
Single Family Residential,27 Bayside Ter Unit A,Riverside,CT,6878,3395000,5,5.5,6412,14810,2017,0,http://www.redfin.com/CT/Riverside/27-Bayside-Ter-06878/unit-A/home/146139104,41.0341204,-73.5911983
Single Family Residential,11 Palmer Ln,Riverside,CT,6878,2545000,5,5.5,4808,16117,1986,0,http://www.redfin.com/CT/Riverside/11-Palmer-Ln-06878/home/107028648,41.0261358,-73.5768731
Single Family Residential,8 Hill Lane Ave,Riverside,CT,6878,3995000,5,5.5,4419,23522,1921,62,http://www.redfin.com/CT/Riverside/8-Hill-Ln-Ave-06878/home/107013762,41.0223287,-73.5787824
Single Family Residential,10 Nature Ln,Shelton,CT,6484,1400000,4,5.5,6778,75794,2001,0,http://www.redfin.com/CT/Shelton/10-Nature-Ln-06484/home/107178473,41.2816384,-73.0869882
Single Family Residential,203 Ocean Dr W,Stamford,CT,6902,2750000,6,5.5,9521,29620,1988,0,http://www.redfin.com/CT/Stamford/203-Ocean-Dr-W-06902/home/107084426,41.025763,-73.5297139
Single Family Residential,166 Edward Pl,Stamford,CT,6905,979000,4,5.5,6425,36590,2002,0,http://www.redfin.com/CT/Stamford/166-Edward-Pl-06905/home/107090625,41.0870072,-73.5307501
Single Family Residential,352 Vine Rd,Stamford,CT,6905,1275000,6,5.5,5188,48351,1954,0,http://www.redfin.com/CT/Stamford/352-Vine-Rd-06905/home/107108193,41.0967675,-73.535555
Single Family Residential,176 Lynam Rd,Stamford,CT,6903,1175000,5,5.5,7202,43560,1973,0,http://www.redfin.com/CT/Stamford/176-Lynam-Rd-06903/home/107094341,41.1188762,-73.5632317
Single Family Residential,5 Bayberrie Dr,Stamford,CT,6902,1449000,4,5.5,4918,64033,1941,167,http://www.redfin.com/CT/Stamford/5-Bayberrie-Dr-06902/home/107107452,41.0607142,-73.5668901
Single Family Residential,255 Bayview Blvd,Stratford,CT,6615,2390000,4,5.5,5239,66646,2002,0,http://www.redfin.com/CT/Stratford/255-Bayview-Blvd-06615/home/107209790,41.1520593,-73.1106874
Single Family Residential,23 Settlers Ridge Dr,Trumbull,CT,6611,859000,5,5.5,5879,47916,2005,0,http://www.redfin.com/CT/Trumbull/23-Settlers-Ridge-Rd-06611/home/107199372,41.2948845,-73.2138074
Single Family Residential,133 Roosevelt Dr,Trumbull,CT,6611,1249900,4,5.5,4300,51400,2019,0,http://www.redfin.com/CT/Trumbull/133-Roosevelt-Dr-06611/home/107199835,41.2697933,-73.2023721
Single Family Residential,17 Blackhawk Rd,Trumbull,CT,6611,999900,4,5.5,6161,40075,1999,0,http://www.redfin.com/CT/Trumbull/17-Blackhawk-Rd-06611/home/107199318,41.2783208,-73.193846
Single Family Residential,25 Treadwell Ave,Westport,CT,6880,1749000,6,5.5,5487,19602,2021,0,http://www.redfin.com/CT/Westport/25-Treadwell-Ave-06880/home/107260530,41.124197,-73.3752919
Single Family Residential,15 Colonial Rd,Westport,CT,6880,1575000,6,5.5,4278,16988,2004,0,http://www.redfin.com/CT/Westport/15-Colonial-Rd-06880/home/107260667,41.1373254,-73.3304558
Single Family Residential,30 Beachside Ave,Westport,CT,6880,3995000,5,5.5,4186,87120,1920,0,http://www.redfin.com/CT/Westport/30-Beachside-Ave-06880/home/107258601,41.1178398,-73.3159783
Single Family Residential,184 Main St,Wethersfield,CT,6109,514900,6,5.5,3346,11325,1800,0,http://www.redfin.com/CT/Wethersfield/184-Main-St-06109/home/54313598,41.7110129,-72.6530538
Single Family Residential,22 Penrhyn Rd,Woodbridge,CT,6525,1500000,6,5.5,6583,1089000,1932,0,http://www.redfin.com/CT/Woodbridge/22-Penrhyn-Rd-06525/home/54231887,41.361689,-73.003898
Single Family Residential,20 Fairground Rd,Woodbridge,CT,6525,1395000,6,5.5,7726,125452,1927,0,http://www.redfin.com/CT/Woodbridge/20-Fairground-Rd-06525/home/54233621,41.3631071,-72.9983249
Single Family Residential,59 Lord Davis Ln,Avon,CT,6001,1350000,7,6,7824,289674,1999,0,http://www.redfin.com/CT/Avon/59-Lord-Davis-Ln-06001/home/136432947,41.796101,-72.822494
Single Family Residential,647 River Rd,Cos Cob,CT,6807,3695000,5,6,7729,49222,2015,0,http://www.redfin.com/CT/Cos-Cob/647-River-Rd-06807/home/109666938,41.0668079,-73.5773162
Single Family Residential,10 Woodstone Ct,Danbury,CT,6811,719900,4,6,6872,50529,1991,0,http://www.redfin.com/CT/Danbury/10-Woodstone-Ct-06811/home/106997193,41.4156877,-73.5020299
Single Family Residential,30 Crooked Mile Rd,Darien,CT,6820,2450000,6,6,5100,88426,1958,0,http://www.redfin.com/CT/Darien/30-Crooked-Mile-Rd-06820/home/107157494,41.1038328,-73.4973239
Single Family Residential,3 Natures Way,Darien,CT,6820,2250000,5,6,6234,87120,1981,0,http://www.redfin.com/CT/Darien/3-Natures-Way-06820/home/107163771,41.0984899,-73.4955635
Single Family Residential,1 Deerfield Rd,Darien,CT,6820,2749000,6,6,6800,18730,2018,0,http://www.redfin.com/CT/Darien/1-Deerfield-Rd-06820/home/107158294,41.0850182,-73.4532004
Single Family Residential,200 Byram Shore Rd,Greenwich,CT,6830,6495000,5,6,9855,49658,2004,0,http://www.redfin.com/CT/Greenwich/200-Byram-Shore-Rd-06830/home/107013694,40.9909947,-73.6565872
Single Family Residential,21 Byfield Ln,Greenwich,CT,6830,3500000,5,6,6137,87120,1961,0,http://www.redfin.com/CT/Greenwich/21-Byfield-Ln-06830/home/107019309,41.085086,-73.6194479
Single Family Residential,18 Chieftans Rd,Greenwich,CT,6831,3395000,4,6,7204,30491,1998,1850,http://www.redfin.com/CT/Greenwich/18-Chieftans-Rd-06831/home/107022373,41.0553371,-73.6863174
