SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,9713 Warriner Cir,Oklahoma City,OK,73162,249000,4,3.0,Oklahoma City,2691,12602,1978,1,93,,Active,,,http://www.redfin.com/OK/Oklahoma-City/9713-Warriner-Cir-73162/home/78473281,MLSOK,922749,N,Y,35.5691689,-97.6414608
MLS Listing,,Single Family Residential,249 E Georgia Ter,Mustang,OK,73064,236900,3,2.0,Mustang,1941,5998,2019,1,122,15,Active,,,http://www.redfin.com/OK/Mustang/249-E-Georgia-Ter-73064/home/113442922,MLSOK,922777,N,Y,35.4059171,-97.7205952
MLS Listing,,Single Family Residential,313 E Georgia Ter,Mustang,OK,73064,226900,3,2.0,Mustang,1739,5998,2019,1,130,15,Active,,,http://www.redfin.com/OK/Mustang/313-E-Georgia-Ter-73064/home/113442788,MLSOK,922774,N,Y,35.4059135,-97.7194197
MLS Listing,,Single Family Residential,9940 Kay Rdg,Yukon,OK,73099,164000,3,2.0,Yukon,1573,7148,2004,1,104,,Active,,,http://www.redfin.com/OK/Yukon/9940-Kay-Rdg-73099/home/71759082,MLSOK,922739,N,Y,35.5703324,-97.6761485
MLS Listing,,Single Family Residential,304 E Georgia Ter,Mustang,OK,73064,216900,3,2.0,Mustang,1578,5998,2019,1,137,15,Active,,,http://www.redfin.com/OK/Mustang/304-E-Georgia-Ter-73064/home/113442810,MLSOK,922772,N,Y,35.4054452,-97.7199562
MLS Listing,,Single Family Residential,316 E Georgia Ter,Mustang,OK,73064,216900,3,2.0,Mustang,1578,5998,2019,1,137,15,Active,,,http://www.redfin.com/OK/Mustang/316-E-Georgia-Ter-73064/home/113442330,MLSOK,922767,N,Y,35.4054429,-97.7192512
MLS Listing,,Single Family Residential,18828 Autumn Grove Dr,Edmond,OK,73012,296290,4,2.0,Edmond,1950,,2020,1,152,33,Active,,,http://www.redfin.com/OK/Oklahoma-City/18828-Autumn-Grove-Dr-73012/home/172657136,MLSOK,922628,N,Y,35.662555,-97.577996
MLS Listing,,Single Family Residential,1312 NE 35th St,Moore,OK,73160,237990,3,2.0,Moore,1500,,2020,1,159,17,Active,,,http://www.redfin.com/OK/Moore/1312-NE-35th-St-73160/home/172271876,MLSOK,922301,N,Y,35.369158,-97.474909
MLS Listing,,Single Family Residential,13601 Firethorn Dr,Piedmont,OK,73078,337900,4,3.5,Piedmont,2624,10001,2018,1,129,25,Active,,,http://www.redfin.com/OK/Piedmont/13601-Firethorn-Dr-73078/home/109879466,MLSOK,922755,N,Y,35.6079626,-97.7281551
MLS Listing,,Single Family Residential,1827 NW 31st St,Oklahoma City,OK,73118,129900,3,1.5,Oklahoma City,1360,8499,1929,2,96,,Active,,,http://www.redfin.com/OK/Oklahoma-City/1827-NW-31st-St-73118/home/71625568,MLSOK,922262,N,Y,35.5019464,-97.5433299
